EmployeeID,JobLevel,Department,MonthlyIncome,,,
4316,2,Research & Development,20130,,,
4317,1,Research & Development,139660,,,
4318,2,Research & Development,43740,,,
4319,4,Sales,68420,,,
4320,1,Human Resources,174260,,,
4321,2,Sales,176030,,,
4322,1,Research & Development,45810,,,
4323,2,Research & Development,47350,,,
4324,2,Research & Development,41870,,,
4325,2,Sales,55050,,,
4326,1,Sales,54700,,,
4327,2,Research & Development,54760,,,
4328,4,Research & Development,25870,,,
4329,1,Research & Development,24400,,,
4330,2,Research & Development,159720,,,
4331,2,Research & Development,153790,,,
4332,1,Sales,70820,,,
4333,2,Sales,27280,,,
4334,2,Sales,53680,,,
4335,5,Research & Development,53470,,,
4336,3,Sales,31950,,,
4337,1,Sales,39890,,,
4338,1,Research & Development,33060,,,
4339,2,Research & Development,70050,,,
4340,2,Research & Development,26550,,,
4341,1,Human Resources,13930,,,
4342,2,Human Resources,25700,,,
4343,2,Research & Development,35370,,,
4344,1,Sales,39860,,,
4345,2,Research & Development,108830,,,
4346,1,Research & Development,20280,,,
4347,1,Research & Development,95250,,,
4348,1,Research & Development,29290,,,
4349,2,Research & Development,22750,,,
4350,2,Research & Development,78790,,,
4351,5,Sales,49300,,,
4352,1,Human Resources,78470,,,
4353,1,Research & Development,44010,,,
4354,2,Research & Development,92410,,,
4355,4,Research & Development,29740,,,
4356,1,Research & Development,45020,,,
4357,3,Sales,107480,,,
4358,2,Sales,15550,,,
4359,4,Research & Development,129360,,,
4360,2,Research & Development,23050,,,
4361,1,Research & Development,167040,,,
4362,5,Research & Development,34330,,,
4363,1,Research & Development,34770,,,
4364,2,Research & Development,64300,,,
4365,1,Research & Development,65160,,,
4366,1,Research & Development,39070,,,
4367,2,Research & Development,55620,,,
4368,2,Research & Development,68830,,,
4369,2,Sales,28620,,,
4370,1,Research & Development,49780,,,
4371,2,Research & Development,103680,,,
4372,2,Sales,61340,,,
4373,1,Research & Development,67350,,,
4374,3,Sales,32950,,,
4375,2,Sales,52380,,,
4376,4,Research & Development,64720,,,
4377,3,Sales,96100,,,
4378,3,Research & Development,198330,,,
4379,2,Sales,97560,,,
4380,1,Sales,49680,,,
4381,1,Research & Development,21450,,,
4382,1,Research & Development,21800,,,
4383,4,Research & Development,83460,,,
4384,2,Research & Development,34450,,,
4385,1,Research & Development,27600,,,
4386,2,Research & Development,62940,,,
4387,1,Sales,71400,,,
4388,2,Sales,29320,,,
4389,2,Sales,51470,,,
4390,1,Research & Development,45070,,,
4391,3,Human Resources,85640,,,
4392,3,Sales,24680,,,
4393,2,Sales,81610,,,
4394,4,Sales,21090,,,
4395,2,Sales,52940,,,
4396,1,Research & Development,27180,,,
4397,2,Research & Development,58110,,,
4398,1,Research & Development,24370,,,
4399,1,Research & Development,27660,,,
4400,1,Research & Development,190380,,,
4401,2,Research & Development,30550,,,
4402,3,Sales,22890,,,
4403,1,Sales,40010,,,
4404,1,Research & Development,129650,,,
4405,2,Sales,35390,,,
4406,1,Research & Development,60290,,,
4407,1,Research & Development,26790,,,
4408,2,Research & Development,37020,,,
4409,1,Sales,23980,,,
4410,2,Research & Development,54680,,,
